name,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87,f88,f89,f90,f91,f92,f93,f94,f95,f96,f97,f98,f99,f100,f101,f102,f103,f104,f105,Labels.Skew.StandardDeviation,Labels.Mean.Skew,Labels.Kurtosis.Skew,Labels.Skew.Mean,Labels.Skew.Skew,Features.MutualInformation.Skew,Features.Skew.NonAggregated,Features.Entropy.Skew,Features.Kurtosis.Skew,FeaturesLabels.SpearmanCorrelation.Skew,Features.Skew.StandardDeviation,FeaturesLabels.PearsonCorrelation.Skew,Features.Skew.Skew,Features.PearsonCorrelation.Skew,Features.Skew.Mean,Labels.Skew.NonAggregated,Features.Mean.Skew,Features.SpearmanCorrelation.Skew,Features.MutualInformation.StandardDeviation,Features.Mean.NonAggregated,Features.Kurtosis.NonAggregated,FeaturesLabels.SpearmanCorrelation.NonAggregated,FeaturesLabels.MutualInformation.StandardDeviation,FeaturesLabels.MutualInformation.Mean,Features.Entropy.Mean,Features.Entropy.StandardDeviation,Features.MutualInformation.Mean,Features.Entropy.NonAggregated,Features.MutualInformation.NonAggregated,Labels.Entropy.NonAggregated,FeaturesLabels.MutualInformation.NonAggregated,Features.PearsonCorrelation.Mean,Features.PearsonCorrelation.StandardDeviation,FeaturesLabels.PearsonCorrelation.Mean,FeaturesLabels.PearsonCorrelation.StandardDeviation,Features.SpearmanCorrelation.Mean,Features.SpearmanCorrelation.StandardDeviation,FeaturesLabels.SpearmanCorrelation.Mean,FeaturesLabels.SpearmanCorrelation.StandardDeviation,Features.SpearmanCorrelation.NonAggregated,Features.Kurtosis.Mean,Features.Kurtosis.StandardDeviation,Labels.Kurtosis.NonAggregated,Features.Mean.Mean,Features.Mean.StandardDeviation,Labels.Mean.NonAggregated,Labels.Mean.StandardDeviation,Labels.Kurtosis.StandardDeviation,Labels.SpearmanCorrelation.NonAggregated,Labels.Mean.Mean,Labels.Kurtosis.Mean,instances,dimensionality,instances_with_missing_val,ratio_of_discrete_features,ratio_of_numeric_features,nonzero_vals_cnt,missing values,non-zero values,attributes total,attributes categorical,attributes numerical,label
hutsof99_logis,0.318711558,0.970577076,0.97153415,-0.850680201,0.888941807,-0.432256106,0.943673343,0.784429898,-0.560856753,0.870722998,0.966269149,0.817249372,0.992391637,0.930436605,0.455963242,0.162147206,-0.284028978,0.626929497,0.555825732,0.460852214,0.736620134,0.443420591,0.306631341,0.463007683,0.74030319,0.250456963,0.095817823,0.89626897,-0.813488271,0.963336827,-0.339157556,0.978704496,0.889622966,-0.420007713,0.787155733,0.996965023,0.873551654,0.945369486,0.833076227,-0.832684956,0.775590453,-0.516290769,0.856764371,0.64533709,-0.680746529,0.910667126,0.892717609,0.724964787,0.981487693,0.986250148,-0.755518667,0.322182538,-0.789915825,-0.663885978,0.586890908,-0.808370432,-0.805798219,-0.757025722,-0.846205439,-0.81257231,-0.150090128,0.956764506,0.951205607,-0.231997787,0.690655444,0.962013431,0.917846693,0.845192284,0.696317038,-0.327028523,-0.006807911,0.793701897,-0.307038357,-0.327576378,0.02178178,-0.468266345,-0.521949093,0.879547265,-0.374115497,0.752114825,0.964704304,0.844226835,0.917443576,0.794211841,-0.086941941,0.584618867,0.888888889,0.927973171,0.731184238,0.56217041,-0.567251021,-0.417713241,-0.201616419,-0.597471411,-0.720719663,0.781746997,0.742523705,0.878375546,0.929602026,0.876557286,0.938429551,0.827733065,0.775780543,0.672932142,0.947333121,,,,,,,,,,,0.178852016,,,,0.041657931,-0.280509189,,,,,,,,,,,,,,,,0.127494776,0.331949361,0.125475117,0.407074518,-0.012474866,0.299266606,0.112321884,0.496247351,,-1.169437938,0.705421439,-0.345496182,14.62117857,22.83654307,60.60871429,,,,,,70,0.114285714,0,0,1,560,0,,8,0,8,1
ICU,-0.832722182,0.511689206,0.873855612,-0.933770971,0.029231428,-0.463150444,-0.136240306,-0.621489926,-0.894033937,-0.441876944,0.365261717,-0.729658671,0.914331777,0.798262418,-0.209667331,-0.965208389,0.883870997,0.195276734,0.303341664,0.482918205,0.898291588,0.948646954,0.229217676,-0.051458306,0.967676093,-0.68976585,-0.951490494,0.270292384,-0.499489716,0.672350984,-0.350111675,0.441143931,0.02173399,-0.317254167,-0.657986749,0.907391418,-0.053356358,0.704372274,0.172399038,-0.862339982,-0.163696184,-0.293303745,-0.48619168,-0.855190641,-0.924849598,-0.208405322,0.11309298,-0.922100967,0.735067361,0.975977042,-0.016322894,0.510271069,0.104694924,0.676550408,0.932259989,0.50285193,-0.334329488,0.782514977,-0.893838641,-0.7893172,-0.01447637,0.613887308,0.335559044,0.155114787,-0.699048543,0.699972999,0.217295861,0.254231367,-0.206185614,-0.243325656,0.114607266,0.381058519,0.408159187,-0.190732164,0.234194074,-0.500666686,-0.236539677,0.672715518,0.318030809,-0.635393655,0.457716814,0.564400443,0.105181727,-0.606621704,0.77568682,-0.001963324,0.182183332,0.915511479,-0.468479271,-0.905188392,0.317974558,-0.170534582,0.871238297,-0.756621069,-0.865412397,-0.507600824,0.184258018,-0.624245448,-0.106182716,0.112705771,0.553184414,0.012907291,-0.564953678,-0.947713346,0.649718316,,,,,,,,,,,1.575972059,,,,1.920050131,3.596179684,,,,,,,,,,,,,,,,0.169228252,0.283446472,0.184037756,0.285422132,0.030852485,0.144219738,0.102915145,0.249465591,,4.533506561,5.057493279,11.43640009,15.40875,35.96578453,1.125,,,,,,200,0.1,0,0,1,4000,0,,20,0,20,1
IMDB_Movie_Data_kaggle,0.49580538,0.968643608,0.989527091,-0.042510066,0.942459789,0.04659504,0.789733838,0.22822361,0.172592284,0.542344721,0.972261245,0.578294793,0.98629522,0.963795295,0.436744467,0.504014643,0.319203923,0.653753348,0.528280775,0.537790739,0.594732636,0.858057748,0.793705978,0.452887149,0.930503335,0.429848093,0.523538831,0.932377231,-0.046161908,0.951505711,0.116499846,0.816431411,0.321807905,0.075519573,0.392310899,0.998757297,0.545537089,0.982439695,0.883728177,-0.080017793,0.915567418,-0.010007801,0.760819524,0.163583385,0.208324875,0.594747421,0.937083122,0.571222122,0.970785117,0.98956337,-0.014136793,0.364177663,-0.182922175,0.341054279,0.205002957,0.169310834,-0.018470023,0.350565232,-0.097651977,-0.096288582,0.256383423,0.883067921,0.44378552,0.343866019,0.56692212,0.952929608,0.69973344,0.936028443,0.881092819,0.201880444,0.67911828,0.418294057,0.227471077,0.127243482,0.488072334,0.048748105,-0.060130897,0.394694713,0.33340115,0.512772142,0.812180254,0.472424421,0.780470819,0.728759546,0.37709338,0.20543616,0.328797038,0.615164422,0.238873686,0.113114071,0.77382322,0.088470393,0.676774988,0.091943522,0.255158523,0.411981163,0.652856995,0.451108779,0.648557081,0.559542487,0.981231288,0.890477526,0.537135231,0.573214927,0.935567438,,,,,,,,,,,1.400608041,,,,0.744718162,-0.123688721,,,0.08683665,,,,,,9.513127592,0.114566548,0.909289591,,,,,0.092102196,0.234153185,0.186529934,0.310502527,0.142625057,0.33135477,0.354285939,0.367621755,,3.897024417,5.423478003,-0.615343123,29591.08983,65153.57255,58.98504274,,,,,,936,0.011752137,0,0,1,10296,0,,11,0,11,1
iq_brain_size,-0.765228491,0.96982371,0.990192637,-0.821927636,-0.111517237,-0.585796734,0.714458786,-0.25190054,-0.826968195,-0.706539319,0.959655644,-0.729521546,0.989870675,0.979042866,-0.710894347,-0.775935,0.924428214,0.319114718,0.420215803,-0.68589853,0.542374725,0.943517186,0.889177818,-0.72626788,0.977575612,-0.740572172,-0.770880769,0.932335719,-0.783601642,-0.115635277,-0.602244134,0.789928625,-0.090316505,-0.771173326,-0.753576232,0.995122004,-0.656046953,0.987317125,0.909623079,-0.811234949,-0.092833955,-0.57874617,0.640617184,-0.321813685,-0.829052433,-0.667750466,0.922276472,-0.749675061,0.961300864,0.995448845,0.241447888,0.300108507,-0.727991432,0.431602991,0.97904894,0.869225893,-0.796501293,0.888293632,-0.811628898,-0.802817561,-0.107621564,-0.309691229,0.36859306,0.264417719,0.404297646,-0.129925278,0.328125626,-0.129274024,-0.082682449,-0.44415139,-0.034455202,0.347517433,0.328757681,-0.60248332,0.449650055,-0.59160817,-0.567933242,-0.084803148,-0.691451751,-0.817836973,0.781853247,-0.617463362,0.774034714,0.606094646,0.438381291,0.24633537,-0.069100626,0.643209022,-0.182529956,-0.353211033,0.85776295,-0.785058899,0.917576305,-0.8054415,-0.827527628,-0.779980542,0.814165042,-0.729281806,-0.638726446,-0.665583396,0.975942783,0.89827759,-0.696782617,-0.754385965,0.942476488,,,,,,,,,,,0.53179764,,,,0.447574513,0.808142288,,,,,,,,,,,,3.321928095,,,,0.323451364,0.338748427,0.336268238,0.387520246,0.230523319,0.273670938,0.222367918,0.345825699,,-0.629958276,0.851974701,-0.495303685,410.1439625,668.5254309,101,,,,,,20,0.45,0,0,1,180,0,,9,0,9,1
kc1_numeric,-0.851728187,0.738226611,0.994454984,-0.776212136,-0.089266067,-0.590422459,0.409733478,-0.376527995,-0.916741081,-0.490925685,0.740665845,-0.710296142,0.789185531,0.981553745,-0.570295413,-0.860907989,0.684800288,0.293262191,0.591513661,-0.292024909,0.54818188,0.967745548,0.661874101,-0.576260651,0.939982568,-0.61063446,-0.867157827,0.716633656,-0.856838117,0.508331202,-0.579662026,0.856952818,-0.036166592,-0.6278716,-0.745890381,0.997435302,-0.439606388,0.983721718,0.685833144,-0.76085964,-0.117785707,-0.597273359,0.38084916,-0.411416493,-0.92027714,-0.474781647,0.719615443,-0.729155225,0.772615967,0.991980125,-0.280980217,0.6941496,-0.72824185,0.221905194,0.757330023,0.617808992,-0.838524654,0.499378388,-0.893072874,-0.734795602,0.034593973,0.576675633,0.583912297,0.235116287,-0.258183952,0.500924715,0.40467853,0.456771391,-0.157007563,-0.531235302,0.523771588,0.591419128,0.416319245,-0.574830227,0.546070303,-0.602359817,-0.614074411,0.067405487,-0.333859843,-0.687786425,0.850152695,-0.199110256,0.804310034,0.335565098,0.48524868,0.156410044,-0.03805056,0.640681977,-0.083334299,-0.445447403,0.615649388,-0.631387922,0.862991367,-0.678619863,-0.909594939,-0.752709471,0.646168339,-0.701941026,-0.44729029,-0.453517196,0.978225744,0.689002661,-0.455813909,-0.749518364,0.746687901,,,,,,,,,,,1.760521555,,,,2.731409369,5.533384027,,,,,,,,,,,,,,,,0.280296303,0.34431448,0.256581241,0.309011647,0.44595503,0.411861579,0.378065866,0.259772868,,13.00428399,14.85131055,42.18388043,1394.303979,8579.400667,4.613793103,,,,,,145,0.6,0,0,1,12615,0,,87,0,87,1
kdd_coil_7,-0.973937102,0.972981474,0.997255515,-0.976009394,-0.207842895,-0.773445369,0.957074096,-0.548558964,-0.978641707,-0.873455622,0.970233429,-0.931692578,0.987470334,0.990797929,-0.922349827,-0.979597241,0.983959838,0.279705962,0.809874775,-0.913777778,0.631321574,0.995502825,0.851603404,-0.918762945,0.975886358,-0.945317964,-0.9801835,0.955428384,-0.958380956,-0.128085547,-0.734910774,0.970219645,-0.414908155,-0.940903067,-0.929848103,0.999100508,-0.851215684,0.995681384,0.936945905,-0.971484217,-0.236271693,-0.784563794,0.943927215,-0.587107599,-0.979294939,-0.850255292,0.952105738,-0.947667619,0.975227969,0.997821199,0.194885097,0.779573234,-0.945009417,0.55860391,0.990101925,0.899633705,-0.953445797,0.938055189,-0.972508779,-0.962744813,0.324870268,-0.111322069,0.690661952,0.253971426,0.221460534,-0.131773437,0.390318496,-0.143612878,-0.263594503,-0.777041652,0.566930927,0.777984907,0.678425939,-0.730054647,0.821033641,-0.756138486,-0.790341305,-0.435478574,-0.925459244,-0.89201107,0.965511253,-0.852181976,0.973647179,0.928410021,0.593157143,0.397315182,-0.403087183,0.714458207,-0.46769041,-0.616944169,0.878091124,-0.93851317,0.95884887,-0.958425447,-0.975806881,-0.932035627,0.798084162,-0.913140293,-0.827945271,-0.845678068,0.992846356,0.933601614,-0.884310995,-0.957082473,0.960521089,,,,,,,,,,,1.590055766,,,,1.604928023,4.148984757,,,0.047978316,,,,,,7.62094128,0.083335509,0.036265635,,,,,0.130783975,0.249909416,0.190956911,0.301440261,0.257600504,0.350882977,0.246382521,0.301735215,,6.202385456,6.256008425,18.69381288,45.99860347,53.90951461,2.177531646,,,,,,316,0.037974684,34,0,1,3736,56,,12,0,12,1
liver_disorders,-0.90028941,0.888291315,0.984521739,-0.963826312,-0.031202641,-0.914631741,0.822469966,-0.570321364,-0.96125673,-0.426965426,0.855355,-0.672789307,0.990267303,0.962500235,-0.695141876,-0.925263866,0.868730186,0.297829375,0.951057157,-0.614803154,0.821744451,0.962268979,0.500885086,-0.648439751,0.894281982,-0.86632085,-0.925078765,0.815185643,-0.918478606,0.358177851,-0.766808408,0.984796904,-0.267861866,-0.786791225,-0.511487548,0.996460233,-0.451749289,0.938731918,0.764304427,-0.928151738,-0.139512597,-0.920159555,0.739839376,-0.649125821,-0.973517009,-0.370372227,0.7752097,-0.71606971,0.959123137,0.994280055,-0.085012164,0.87656268,-0.869205384,0.500374951,0.945894911,0.471105726,-0.8944076,0.628010356,-0.974636003,-0.894906762,0.215010956,0.46699835,0.575831617,0.184978775,-0.210377537,0.412762247,0.349074598,0.075174638,-0.197362522,-0.691122635,0.732204791,0.931736496,0.471175579,-0.723043581,0.803488314,-0.895780433,-0.912243523,-0.1881631,-0.709191224,-0.548770751,0.98952541,-0.396098479,0.885398904,0.683380063,0.690620716,0.386114565,-0.211260269,0.905887531,-0.500112478,-0.684422758,0.416262757,-0.746694643,0.763465888,-0.93500952,-0.965016046,-0.514414654,0.649926426,-0.462770033,-0.322636927,-0.404029686,0.912340363,0.720595953,-0.630449531,-0.7270476,0.929047673,,,,,,,,,,,1.209301365,,,,1.681268911,1.537099045,,,,,,,,,,,,,,,,0.154302626,0.188305428,0.191891989,0.274958243,0.24321638,0.170616576,0.348569137,0.310492938,,6.458985921,4.55974473,3.593169465,42.80289855,28.94641199,3.455072464,,,,,,345,0.017391304,0,0,1,2070,0,,6,0,6,1
longley,0.075616904,0.921371658,0.927300096,-0.598461125,0.737709573,-0.282479712,0.699616897,0.263371415,-0.358797376,0.084334292,0.885741953,0.334205404,0.982588922,0.870829654,0.27651239,-0.120100704,-0.013631244,0.497525125,0.777986394,-0.228296136,0.883419206,0.634242546,0.239785973,0.296971827,0.862838239,-0.01427718,-0.191457017,0.737042092,-0.71604193,0.877389053,-0.029777798,0.720002605,0.429196506,-0.144526445,-0.054087287,0.991389914,0.469212178,0.884237124,0.660110758,-0.4367715,0.497836355,-0.387302439,0.533369514,0.047796483,-0.507410888,0.247997377,0.679017003,0.155748313,0.928309388,0.978417513,-0.562809589,0.050219158,-0.774593492,-0.243515158,0.454824917,0.391891892,-0.731407637,-0.198154184,-0.579693296,-0.353808354,0.152893567,0.565482278,0.593560483,0.217498831,0.084975627,0.880469773,0.577421455,0.718692302,0.382390322,-0.4214664,0.611356686,0.553370746,0.131437798,0.020472236,0.626104348,-0.375165701,-0.409193143,0.101058416,-0.476330595,-0.481541247,0.720002605,0.046864732,0.729160101,0.452648773,0.393945496,0.117431167,0.443420598,0.943662115,0.188856263,-0.02039594,0.302397107,-0.103321033,0.305418951,-0.375616048,-0.539643618,-0.097111266,0.12061559,0.107077106,0.291154791,0.471675235,0.844828227,0.598647931,0.23674476,0.112000191,0.867693786,,,,,,,,,,,0.206457639,,,,-0.024807028,-0.0943096,,,,,,,,,,,,,,,,0.380326928,0.402054712,0.426298776,0.439244723,0.662885154,0.381113566,0.815966387,0.28091307,,-1.128344354,0.121980278,-1.351478495,82613.65982,131263.361,65317,,,,,,16,0.4375,0,0,1,112,0,,7,0,7,1
machine_cpu,0.170588647,0.861747883,0.987361397,-0.375833998,0.694909649,-0.164942493,0.665177153,0.410100499,-0.122691723,0.528689288,0.867591217,0.445890351,0.99185454,0.964682358,0.291838846,0.122140951,0.529005,0.518584076,0.791825172,0.273650891,0.725290638,0.868894673,0.617602811,0.318598783,0.836050608,0.175324175,0.089607851,0.794482215,-0.273230602,0.930326519,-0.01705985,0.92904424,0.555311981,0.029658262,0.438615724,0.996686319,0.365245952,0.893266963,0.743093311,-0.356440006,0.603636769,-0.190777586,0.575075076,0.342875543,-0.152157138,0.514719712,0.801951203,0.425470413,0.970319559,0.990628835,-0.113831152,0.667216297,-0.195947555,0.248176582,0.804720302,0.117389425,-0.271840276,0.247675192,-0.374503146,-0.325274715,0.235150094,0.93228239,0.694524387,0.261722194,0.471700136,0.930753073,0.474348728,0.736095458,0.531039961,0.029053321,0.586227964,0.802297436,0.322275821,0.005537555,0.568094227,-0.171272281,-0.199114199,0.573598957,0.07131417,0.276466474,0.914645801,0.242338778,0.710743901,0.508691954,0.496769922,0.355106363,0.562684407,0.738514048,0.419984561,0.282632161,0.51647645,0.042905522,0.546659924,-0.104681655,-0.149436882,0.459025379,0.549611555,0.537372179,0.522946637,0.396184809,0.895962096,0.750939123,0.415365208,0.38624287,0.942646772,,,,,,,,,,,0.661890988,,,,3.197067668,3.864819547,,,,,,,,,,,,,,,,0.165768245,0.343791886,0.301971152,0.411489031,0.257164694,0.58502085,0.553729062,0.523436749,,13.7037346,5.75710927,18.76611143,2145.964457,4056.601132,105.6220096,,,,,,209,0.033492823,0,0,1,1463,0,,7,0,7,1
mbagrade,-0.247873583,0.888280014,0.982911543,-0.563280659,0.56867154,-0.278519908,0.674198669,0.335821052,-0.492233746,0.572843281,0.885355784,0.016939798,0.995680495,0.961598998,-0.064704844,-0.270802867,0.735564812,0.347373337,0.812819935,0.13442733,0.524774325,0.866780145,0.118455392,-0.05763994,0.87946447,-0.242797889,-0.2572837,0.82666028,-0.382286205,0.808380293,-0.188270593,0.854044622,0.439135697,-0.311088141,0.372474128,0.997907425,0.23948367,0.896085724,0.786774071,-0.589991177,0.489090016,-0.294891836,0.597490334,0.291959761,-0.513992185,0.634001842,0.821605951,-0.021479623,0.974598813,0.990432494,-0.010386336,0.676003431,-0.17250336,0.158880625,0.946252552,-0.251566144,-0.380656465,0.509359047,-0.553251567,-0.601273083,0.121367974,0.850307087,0.557108824,0.106737253,0.218362408,0.805621731,0.587022285,0.580194626,0.446102652,-0.067693114,0.452032172,0.760992338,-0.053297029,-0.183188786,0.605049858,-0.282180902,-0.270947574,0.572573329,-0.072234203,0.3068147,0.846857635,0.403723491,0.683573569,0.536218545,0.302609354,0.267259962,0.431866886,0.580706156,0.334867069,0.259116865,-0.130005672,-0.305972219,0.653103926,-0.482030984,-0.518585744,0.383109599,0.277503277,0.556597591,0.669204396,0.248793093,0.892286749,0.783336485,0.024403772,-0.022688313,0.950990774,,,,,,,,,,,0.692593199,,,,0.429597726,-0.164026968,,,,,,,,,,,,,,,,0.109692926,0.330452524,0.175043643,0.427924564,-0.006704939,0.278248934,0.325489451,0.552135386,,-0.129461726,0.172028278,-0.370594158,192.7525355,270.118817,3.290393443,,,,,,61,0.049180328,0,0,1,183,0,,3,0,3,0
MercuryinBass,0.703389984,0.972802573,0.974372898,-0.030071905,0.931813645,0.280924387,0.897870288,0.72547546,0.408808992,0.749215356,0.96444273,0.711174835,0.991321405,0.944762353,0.700327971,0.696646144,0.332729528,0.809453004,0.730896124,0.771904175,0.868064192,0.800663513,0.868367379,0.687361759,0.963889436,0.721819716,0.694039819,0.905492747,-0.011134626,0.962366313,0.313838412,0.888957589,0.706490472,0.490610644,0.659275926,0.99765482,0.714073288,0.948581563,0.859757495,-0.021524441,0.866974227,0.274635807,0.857874253,0.715261142,0.3534772,0.821107214,0.891765649,0.687763312,0.982747117,0.991440282,0.064551798,0.238320433,-0.06206735,0.11557828,0.497045031,0.287909407,-0.023260691,0.263235155,-0.025565745,0.004518331,0.393776466,0.892003377,0.744946286,0.622936444,0.71379008,0.959029993,0.792390248,0.91343386,0.824484816,0.382833144,0.752708697,0.72592764,0.525683574,0.304971304,0.723778313,0.313776344,0.276117844,0.829662675,0.481904873,0.70921997,0.87919334,0.80867692,0.89867287,0.815966791,0.612518171,0.746986869,0.695924204,0.894864399,0.754934742,0.701783216,0.596629685,0.48445275,0.714538973,0.413939036,0.333492194,0.636150461,0.8003965,0.790647578,0.849838916,0.702939723,0.936017695,0.844963016,0.722978383,0.673414923,0.961224645,,,,,,,,,,,1.167536281,,,,0.880308294,0.972385261,,,,,,,,,,,,,,,,0.123674653,0.437949079,0.151050898,0.514951643,0.021161966,0.554322033,0.137631372,0.713506433,,1.333083621,2.589604955,0.712108039,10.55022642,12.404491,0.513207547,,,,,,53,0.188679245,0,0,1,530,0,,10,0,10,1
mu284,0.574945814,0.947905213,0.998635494,0.250944258,0.832712664,0.283550953,0.813507208,0.708935826,0.320798184,0.771706595,0.945325254,0.736359104,0.987688268,0.996223444,0.43691045,0.58026546,0.89812251,0.814953633,0.786935838,0.219667566,0.87495025,0.943493911,0.931839316,0.443868087,0.963228664,0.522581878,0.584693401,0.937246939,0.095310985,0.820037261,0.161781576,0.901793126,0.632989424,0.181876977,0.634331367,0.999227764,0.607883179,0.980873433,0.928906622,0.264226299,0.826893423,0.28776946,0.802303934,0.705923114,0.329088939,0.778819876,0.934207539,0.739323943,0.982251365,0.999017486,0.551209312,0.75089291,-0.101182591,0.690008668,0.974376515,0.764704205,0.100979255,0.780852705,0.190572597,0.275092253,0.540681654,0.63949704,0.860611282,0.641973915,0.883893399,0.824741054,0.881997572,0.840114713,0.823990873,0.00806011,0.698550084,0.754925153,0.680617054,0.171214061,0.718101973,0.235512212,0.289474549,0.470686329,-0.027707777,0.420957402,0.898099815,0.394900647,0.853213597,0.792940759,0.730447289,0.875848182,0.638100405,0.924331652,0.684793754,0.702381345,0.805605532,0.190217396,0.83786143,0.266480904,0.337452802,0.63656856,0.964936731,0.727531935,0.784773295,0.613849833,0.978871405,0.925520368,0.688437997,0.740856258,0.977520716,,,,,,,,,,,3.88481349,,,,4.554166332,0.040869056,,,,,,,,,,,,,,,,0.213097368,0.385214641,0.037116505,0.325175683,0.409010812,0.505806622,-0.004807474,0.487476459,,43.17374073,42.53879513,-1.225464196,526.8478873,996.2657496,25.57394366,,,,,,284,0.035211268,0,0,1,2840,0,,10,0,10,0
nasa_numeric,0.357870943,0.918112998,0.962365427,-0.772626417,0.840198446,-0.172365411,0.830025759,0.317690963,0.086016633,0.840114673,0.921392696,0.381774949,0.984136605,0.86897524,0.613049714,0.198592526,-0.366447017,0.756694074,0.74313428,0.668812778,0.843970145,0.775198784,0.306357045,0.599641634,0.803407379,0.344126498,0.014710345,0.80561687,-0.6605083,0.96255595,0.113109667,0.963288668,0.627444393,0.340356201,0.708054564,0.996882372,0.57402497,0.900221089,0.662736216,-0.783548282,0.723515089,-0.303566268,0.691516193,0.118835166,-0.033639796,0.843127409,0.809535507,0.225260732,0.958459921,0.961353669,-0.680955443,0.073797379,-0.588687128,-0.178112627,-0.233625109,-0.718167138,-0.657394496,-0.250855271,-0.76510135,-0.711105652,0.27060906,0.94630587,0.704374025,0.521286472,0.673113673,0.95735888,0.623955553,0.818088223,0.569860777,0.204625924,0.652532025,0.714909128,-0.160075717,0.106841991,0.584121755,-0.174446118,-0.423733834,0.729857943,0.425735315,0.622246553,0.950576255,0.58590479,0.820292719,0.528870266,0.703951765,0.137781551,0.614061326,0.682155953,0.30879107,-0.065003468,0.044000029,0.326646654,0.41748369,0.069244052,-0.178752181,0.706442069,0.283960696,0.840510079,0.779781881,0.572839488,0.896716651,0.670170723,0.369835995,0.04602252,0.865432897,,,,,,,,,,,1.974121523,,,,1.960042075,4.188075145,,,0.105048008,,,,,,5.289463792,0.584425268,0.18502365,,,,,0.017552573,0.337418719,0.207724625,0.404936811,0.084239752,0.593913625,0.486734883,0.587957453,,9.757205188,10.88366465,21.80867974,675.6353495,790.013912,624.411828,,,,,,93,0.247311828,0,0,1,2139,0,,23,0,23,0
nflpass,0.616929924,0.904841677,0.987970916,-0.451163846,0.935027529,-0.539531104,0.547962104,0.298000274,-0.181725132,0.696105612,0.900255377,0.631559461,0.986892379,0.977940821,0.541167665,0.629800575,-0.24382433,0.716808389,0.159961691,0.147892428,0.631780552,0.37866516,0.760124988,0.53892267,0.882499652,0.62647863,0.622294468,0.844996931,-0.257243748,0.908449891,-0.522661257,0.720374725,0.452437639,-0.195522217,0.44698183,0.999233117,0.701456606,0.870646013,0.821445094,-0.503756231,0.924705072,-0.522350334,0.452556086,0.24274362,-0.133875212,0.755287433,0.840619816,0.589119334,0.990946766,0.996011764,-0.500919141,0.275492742,-0.200901567,-0.085056169,0.261488983,-0.449257663,-0.254673661,-0.045927743,-0.526977537,-0.520380116,-0.365675666,0.549062985,0.472751367,-0.045357033,0.65349889,0.907112244,0.729249754,0.937749333,0.913856573,-0.406773958,0.231383042,0.612203823,-0.157241277,-0.51931299,0.08321246,-0.544342321,-0.517914481,0.565719302,-0.334938545,0.022593158,0.711435177,0.384816981,0.511242378,0.432431061,0.219782208,0.239283364,0.443279272,0.678615223,0.291377875,0.22717249,0.331649156,-0.189607612,0.1644717,-0.170806533,-0.103923978,0.443559759,0.476664122,0.730198335,0.775923252,0.699295639,0.866564458,0.817540632,0.600214977,0.557138716,0.983742378,,,,,,,,,,,0.615568336,,,,0.64001287,2.012922974,,,,,,,,,,,,,,,,0.416952738,0.416310878,0.344703778,0.314501615,0.662010436,0.382413138,0.272139539,0.33300965,,0.208022348,1.601230954,3.777461242,5506.069487,9656.401879,82.91692308,,,,,,26,0.230769231,0,0,1,156,0,,6,0,6,1
papir_2,-0.796909973,0.957308349,0.977978575,-0.909465056,-0.532283542,-0.609418107,0.641718489,-0.471218241,-0.915905904,-0.642169162,0.918246749,-0.794331639,0.972349013,0.97787906,-0.71189931,-0.822918787,0.929220813,0.658489427,0.42151647,-0.647625374,0.733577944,0.943330824,0.75188276,-0.67046611,0.997455994,-0.728420211,-0.822835051,0.889161016,-0.883758836,-0.559201327,-0.612630462,0.571144199,-0.288000829,-0.865618714,-0.736858573,0.98074623,-0.713049241,0.991237338,0.889070539,-0.887662224,-0.48137216,-0.595997852,0.681946535,-0.556370444,-0.901790033,-0.574801547,0.847547323,-0.8203928,0.905537478,0.999898245,0.655359904,0.503458421,-0.610669152,0.5668747,0.977832602,0.797549002,-0.86249735,0.927768956,-0.889409553,-0.888720387,0.121926795,-0.383579744,0.475094286,0.670007735,0.853827379,-0.566469881,0.672977131,-0.547749949,-0.481017834,-0.540834477,0.124340504,0.518456073,0.327519766,-0.554433684,0.438508747,-0.606108383,-0.595937206,-0.373535466,-0.631723792,-0.474953698,0.508208984,-0.65715137,0.579740592,0.681877143,0.595772998,0.305530172,-0.24238727,0.720977836,-0.335540433,-0.557230327,0.769339622,-0.817769087,0.940103938,-0.883391314,-0.901072092,-0.759210258,0.765035111,-0.698086334,-0.574336016,-0.669583803,0.960301323,0.848275165,-0.725292655,-0.820512821,0.905241772,,,,,,,,,,,0.439356246,,,,0.026546692,0.485680818,,,,,,,,,,,,,,,,0.226936299,0.302100852,0.263392173,0.286309316,0.191325372,0.308715315,0.201363704,0.239913278,,-0.185476587,0.837494151,-0.378121793,12.42700081,6.67657646,14.96026667,,,,,,30,1.366666667,0,0,1,1230,0,,41,0,41,1
